,features_importance
alpha171t-12,9.604289940939684e-06
alpha171t-11,2.8717812921909048e-05
alpha171t-10,5.207004280109314e-05
alpha171t-1,0.016065286883433737
alpha171t,0.031026805195785385
alpha170t-9,1.988235806701625e-05
alpha170t-8,9.049441894511237e-07
alpha170t-7,0.0006872185115828426
alpha170t-6,7.2067668916318566e-06
alpha170t-5,1.6662777907185462e-05
alpha170t-4,7.68294578284354e-06
alpha170t-3,1.443785396627476e-06
alpha170t-20,1.2991025511628374e-06
alpha170t-2,7.888573045339778e-06
alpha170t-19,1.9251611784086297e-06
alpha170t-18,1.118914808235371e-05
alpha170t-17,0.0
alpha170t-16,1.3071941376548109e-06
alpha170t-15,6.578354531619235e-06
alpha170t-14,4.1067453078555755e-07
alpha170t-13,1.6078026939307488e-06
alpha170t-12,3.4002509346107044e-06
alpha170t-11,1.6261061347289104e-06
alpha170t-10,2.502958935258248e-06
alpha170t-1,0.07287385911709982
alpha170t,0.017698957413340738
alpha169t-9,0.0
alpha169t-8,5.191389414203979e-07
alpha169t-7,1.8416407659307533e-06
alpha169t-6,4.653505075169248e-06
alpha169t-5,3.824918871994546e-07
alpha169t-4,5.43695525108193e-07
alpha169t-3,0.0
alpha169t-20,2.2099970113365095e-06
alpha169t-2,9.317856082591128e-08
alpha169t-19,7.546689138980785e-06
alpha169t-18,4.329693426660584e-06
alpha169t-17,2.0432946495379252e-07
alpha169t-16,3.4339926204539487e-07
alpha169t-15,9.944487855791528e-07
alpha169t-14,1.1264221695470598e-05
alpha169t-13,4.753260760938995e-06
alpha169t-12,5.857115261609148e-06
alpha169t-11,0.0
alpha169t-10,2.0443675353596993e-06
alpha169t-1,2.5354799495856293e-05
alpha169t,5.634697683928908e-05
alpha168t-9,1.792522449865507e-05
alpha168t-8,9.806855041507875e-07
alpha168t-7,1.541003831584601e-05
alpha168t-6,1.5008480430812535e-05
alpha168t-5,7.182035110016696e-07
alpha168t-4,0.00010932910444990385
alpha168t-3,1.4325680941488394e-05
alpha168t-20,0.0
alpha168t-2,5.053815492817874e-05
alpha168t-19,0.0
alpha168t-18,1.8314045004495852e-05
alpha168t-17,0.0
alpha168t-16,3.082122152057166e-05
alpha168t-15,2.566577446186709e-06
alpha168t-14,2.6053234430444297e-06
alpha168t-13,6.581946697275577e-06
alpha168t-12,1.4665065338243847e-06
alpha168t-11,4.510672601602031e-07
alpha168t-10,9.017324401568988e-06
alpha168t-1,4.352427839411405e-05
alpha168t,4.219885434565896e-05
alpha167t-9,1.0732861972435464e-05
alpha167t-8,3.848530450413064e-07
alpha167t-7,1.534356911096059e-06
alpha167t-6,3.755219136128966e-06
alpha167t-5,4.681533345848842e-06
alpha167t-4,0.0001411040431013805
alpha167t-3,0.0
alpha167t-20,5.036021930962383e-07
alpha167t-2,6.725322967051547e-07
alpha167t-19,0.0
alpha167t-18,1.5061410458674882e-05
alpha167t-17,7.605011972412018e-06
alpha167t-16,5.823597162868181e-06
alpha167t-15,7.251402539672995e-07
alpha167t-14,4.2438883920718635e-07
alpha167t-13,2.094688128426541e-06
alpha167t-12,1.236828083498936e-05
alpha167t-11,7.433963309946944e-06
alpha167t-10,4.739592834485064e-06
alpha167t-1,2.5710858065655163e-06
alpha167t,1.1967699803374245e-05
alpha164t-9,2.5636803565990226e-06
alpha164t-8,4.894468628929538e-06
alpha164t-7,8.358590001613866e-07
alpha164t-6,3.2848564492517013e-06
alpha164t-5,1.329135141021897e-06
alpha164t-4,8.400428590329242e-06
alpha164t-3,2.8946894873368112e-05
alpha164t-20,5.423729725247636e-06
alpha164t-2,7.251069979811725e-05
alpha164t-19,0.00024305390918728312
alpha164t-18,2.0640873306336672e-05
alpha164t-17,8.07828404917126e-06
alpha164t-16,4.6157428575669376e-07
alpha164t-15,5.427938730858999e-06
alpha164t-14,4.843316667465624e-07
alpha164t-13,3.8578091820529525e-06
alpha164t-12,5.719251966474878e-07
alpha164t-11,1.7506379754919315e-07
alpha164t-10,2.1617040667482297e-05
alpha164t-1,2.1456621209449792e-05
alpha164t,0.00010596370657285796
alpha162t-9,1.6130596612615523e-06
alpha162t-8,1.2689110518141365e-06
alpha162t-7,6.365649845604348e-06
alpha162t-6,7.639230508443038e-06
alpha162t-5,6.616751644812675e-07
alpha162t-4,2.2683076878472008e-07
alpha162t-3,1.999186069829321e-06
alpha162t-20,2.5792923124512535e-06
alpha162t-2,0.00019136539549767395
alpha162t-19,1.8955674917999411e-06
alpha162t-18,7.136940889216991e-06
alpha162t-17,3.2834002763933883e-06
alpha162t-16,4.160753038121351e-07
alpha162t-15,0.0
alpha162t-14,1.1201319640274657e-06
alpha162t-13,8.909655470844828e-07
alpha162t-12,0.0
alpha162t-11,1.08416651502565e-06
alpha162t-10,1.979986748124311e-06
alpha162t-1,2.0542080408145588e-07
alpha162t,8.565067742046319e-07
alpha161t-9,0.0
alpha161t-8,1.0209916313669166e-05
alpha161t-7,0.0
alpha161t-6,2.8104415525586176e-06
alpha161t-5,2.1090579378217008e-06
alpha161t-4,7.35326404924289e-06
alpha161t-3,1.5967320236241236e-06
alpha161t-20,2.1546947193397855e-07
alpha161t-2,3.506541203805628e-06
alpha161t-19,2.009203439752552e-07
alpha161t-18,1.9320848924945902e-05
alpha161t-17,1.1879831723373296e-07
alpha161t-16,3.9101331245807177e-07
alpha161t-15,2.03972522603709e-06
alpha161t-14,0.0
alpha161t-13,0.0
alpha161t-12,3.1953701137567804e-07
alpha161t-11,1.8603446435381821e-06
alpha161t-10,0.0
alpha161t-1,2.017640879532608e-07
alpha161t,2.4899735715829114e-06
alpha160t-9,1.424189140686348e-06
alpha160t-8,5.235599747253951e-06
alpha160t-7,3.950075728563703e-06
alpha160t-6,1.677633916558576e-06
alpha160t-5,1.2864899620487968e-05
alpha160t-4,0.0
alpha160t-3,1.3690047947186845e-06
alpha160t-20,0.0
alpha160t-2,2.9143056971928144e-07
alpha160t-19,2.6892472395579956e-06
alpha160t-18,1.628983768183613e-06
alpha160t-17,3.841165187730332e-06
alpha160t-16,1.2242177197454263e-06
alpha160t-15,0.0
alpha160t-14,2.483043519971566e-07
alpha160t-13,5.079932999944116e-05
alpha160t-12,7.687257852394985e-06
alpha160t-11,4.8388477122679735e-05
alpha160t-10,0.0
alpha160t-1,9.189027410284727e-08
alpha160t,3.011183008823367e-06
alpha15t-9,1.384809357273906e-05
alpha15t-8,2.3959651694288055e-05
alpha15t-7,6.160511112084869e-08
alpha15t-6,2.3568246564326256e-06
alpha15t-5,1.6858889381151026e-06
alpha15t-4,4.666184967453227e-06
alpha15t-3,7.089964839110879e-06
alpha15t-20,0.00010290926404647072
alpha15t-2,3.836653045567758e-06
alpha15t-19,1.0451733619228208e-06
alpha15t-18,3.686302637712782e-06
alpha15t-17,2.1253672004425987e-05
alpha15t-16,3.097437407541333e-05
alpha15t-15,9.791878842510855e-07
alpha15t-14,5.666062169615137e-06
alpha15t-13,9.17338878940504e-07
alpha15t-12,1.1957975333685532e-05
alpha15t-11,2.2450210208667147e-06
alpha15t-10,2.008564744175543e-05
alpha15t-1,0.0019705314726460293
alpha15t,3.2345812250254343e-05
alpha159t-9,1.6083720774151743e-05
alpha159t-8,6.250539903738888e-06
alpha159t-7,6.6074595780421614e-06
alpha159t-6,1.6018819096692425e-05
alpha159t-5,7.563395757274831e-06
alpha159t-4,1.1297447748876164e-05
alpha159t-3,0.0
alpha159t-20,7.379919441649384e-06
alpha159t-2,5.347091473483223e-06
alpha159t-19,2.1963965747865792e-07
alpha159t-18,1.2575767200829841e-06
alpha159t-17,6.160500887302226e-08
alpha159t-16,6.135926573257218e-05
alpha159t-15,8.711806298114878e-08
alpha159t-14,1.5942758837462411e-06
alpha159t-13,1.1401951477122232e-07
alpha159t-12,3.0911010822246766e-07
alpha159t-11,1.489372836204933e-05
alpha159t-10,1.0872233145152493e-06
alpha159t-1,2.779974487893108e-05
alpha159t,0.0006186469055236102
alpha158t-9,1.8623167230149316e-06
alpha158t-8,1.5474617789113687e-05
alpha158t-7,1.1208223375233934e-05
alpha158t-6,5.3779276382680405e-06
alpha158t-5,7.737730555534906e-07
alpha158t-4,6.405677068503322e-07
alpha158t-3,2.3082009589873054e-07
alpha158t-20,5.7321020867181e-07
alpha158t-2,6.707880626575926e-05
alpha158t-19,4.460964859009843e-06
alpha158t-18,3.3780447848157395e-05
alpha158t-17,9.397355714345335e-06
alpha158t-16,1.1529759832337953e-06
alpha158t-15,1.7706124699592452e-05
alpha158t-14,5.266291021580325e-06
alpha158t-13,5.0568609907483925e-06
alpha158t-12,1.2124135630040759e-05
alpha158t-11,3.5803861074437036e-06
alpha158t-10,5.041371156853122e-05
alpha158t-1,0.0019466921841351577
alpha158t,0.019532530751756188
alpha155t-9,4.342468080785596e-05
alpha155t-8,3.2584439227525745e-07
alpha155t-7,0.0001427050383864431
alpha155t-6,5.747285778241341e-06
alpha155t-5,2.8014547035565644e-07
alpha155t-4,2.7219287478704844e-05
alpha155t-3,6.295871604597402e-06
alpha155t-20,6.093265852137622e-05
alpha155t-2,5.06929249546106e-06
alpha155t-19,2.449912945111512e-07
alpha155t-18,3.4363612534846104e-05
alpha155t-17,2.300770319501278e-06
alpha155t-16,4.684941239608113e-07
alpha155t-15,2.974015325122259e-05
alpha155t-14,2.7811028789806126e-06
alpha155t-13,5.923628162672742e-06
alpha155t-12,7.364018650070079e-06
alpha155t-11,0.0002582518095049108
alpha155t-10,6.293290706771113e-06
alpha155t-1,1.356443436875937e-07
alpha155t,1.0334603138178788e-07
alpha153t-9,0.0
alpha153t-8,0.0
alpha153t-7,0.0
alpha153t-6,1.6522906897386963e-05
alpha153t-5,3.3470370161445966e-05
alpha153t-4,7.545790123392224e-08
alpha153t-3,2.1272010484472664e-05
alpha153t-20,5.2928306810033954e-05
alpha153t-2,2.7828792377860017e-07
alpha153t-19,5.915520186488448e-06
alpha153t-18,0.0
alpha153t-17,1.5435502058993236e-05
alpha153t-16,2.209476136519901e-05
alpha153t-15,2.300329071814498e-06
alpha153t-14,4.255315667334122e-05
alpha153t-13,5.978871772649299e-05
alpha153t-12,1.0012889055292792e-07
alpha153t-11,1.7046817824094916e-05
alpha153t-10,1.1239526867965528e-06
alpha153t-1,3.663599211848273e-05
alpha153t,0.00013837506190155828
alpha152t-9,1.80112788245915e-05
alpha152t-8,1.1319871706919424e-05
alpha152t-7,0.0
alpha152t-6,7.079465709860737e-07
alpha152t-5,1.155652547971818e-06
alpha152t-4,1.710740451895746e-07
alpha152t-3,8.38810205785575e-06
alpha152t-20,1.033944650811099e-07
alpha152t-2,1.0230660167148509e-07
alpha152t-19,7.686025577901736e-06
alpha152t-18,4.1978104063825133e-05
alpha152t-17,0.0001946108504162356
alpha152t-16,1.5391931432774946e-06
alpha152t-15,1.69494423206953e-06
alpha152t-14,1.1359327278820347e-06
alpha152t-13,9.233833886841463e-06
alpha152t-12,3.4131724816149695e-05
alpha152t-11,2.0471396322482396e-06
alpha152t-10,6.8357644637383495e-06
alpha152t-1,8.128703448740189e-06
alpha152t,5.242431875198662e-07
alpha150t-9,2.9683956619694385e-05
alpha150t-8,1.9538720325123772e-05
alpha150t-7,4.640527161278539e-07
alpha150t-6,3.86705637839123e-06
alpha150t-5,8.977773929701136e-07
alpha150t-4,0.00024546091755261865
alpha150t-3,3.885922193524135e-05
alpha150t-20,2.118163265156784e-05
alpha150t-2,0.00024654934187906053
alpha150t-19,2.895809342253057e-05
alpha150t-18,1.1797085093583044e-05
alpha150t-17,2.753488752874564e-06
alpha150t-16,3.593412711069868e-06
alpha150t-15,3.777458907236245e-06
alpha150t-14,5.6986283859108934e-05
alpha150t-13,3.087599231152233e-06
alpha150t-12,0.0
alpha150t-11,1.8177764164782917e-06
alpha150t-10,0.00010633503114811226
alpha150t-1,0.0004312476215532451
alpha150t,0.0004821284460466628
alpha14t-9,0.0
alpha14t-8,7.849879529254993e-06
alpha14t-7,1.2977316035353985e-05
alpha14t-6,6.761176146639422e-07
alpha14t-5,8.939655121014632e-06
alpha14t-4,5.654039148376646e-07
alpha14t-3,0.00030692153565917916
alpha14t-20,2.1607900318677878e-05
alpha14t-2,1.2030591940698372e-05
alpha14t-19,7.496017808218292e-06
alpha14t-18,0.0
alpha14t-17,4.4781737489213835e-07
alpha14t-16,3.6941352879956713e-06
alpha14t-15,4.124574409168325e-07
alpha14t-14,6.368653449310174e-05
alpha14t-13,1.1190986941687342e-06
alpha14t-12,0.0
alpha14t-11,7.619652645807541e-08
alpha14t-10,5.153427143655947e-06
alpha14t-1,1.6370517080055247e-05
alpha14t,0.0034765019273073133
alpha145t-9,2.0651801949924085e-06
alpha145t-8,5.1432529967891976e-08
alpha145t-7,6.39451050759922e-06
alpha145t-6,0.0
alpha145t-5,1.6754535606884696e-06
alpha145t-4,2.5730091888588927e-05
alpha145t-3,1.636808589069129e-05
alpha145t-20,3.0145475053332054e-06
alpha145t-2,5.293321242233713e-07
alpha145t-19,4.017383644691566e-06
alpha145t-18,5.312109198318162e-06
alpha145t-17,2.170266750264979e-06
alpha145t-16,1.0720228233733964e-05
alpha145t-15,4.931902029752791e-05
alpha145t-14,0.0
alpha145t-13,1.7094049877631564e-06
alpha145t-12,0.0
alpha145t-11,6.907935249660301e-07
alpha145t-10,4.884474705274058e-07
alpha145t-1,4.260455381699849e-06
alpha145t,0.0
alpha144t-9,0.0
alpha144t-8,0.0
alpha144t-7,0.0
alpha144t-6,0.0
alpha144t-5,0.0
alpha144t-4,0.0
alpha144t-3,0.0
alpha144t-20,0.0
alpha144t-2,0.0
alpha144t-19,0.0
alpha144t-18,0.0
alpha144t-17,0.0
alpha144t-16,0.0
alpha144t-15,0.0
alpha144t-14,0.0
alpha144t-13,0.0
alpha144t-12,0.0
alpha144t-11,0.0
alpha144t-10,0.0
alpha144t-1,0.0
alpha144t,0.0
alpha13t-9,4.947835149055245e-06
alpha13t-8,2.2510446477221642e-05
alpha13t-7,1.416784309184308e-05
alpha13t-6,5.954445106783093e-05
alpha13t-5,1.1177214844465798e-07
alpha13t-4,1.9956254831812624e-05
alpha13t-3,1.4049897161284727e-05
alpha13t-20,8.2163958385866e-06
alpha13t-2,2.4114138253042855e-06
alpha13t-19,0.00014493589621664466
alpha13t-18,6.596018659054566e-07
alpha13t-17,2.316301183662104e-06
alpha13t-16,6.463060471907748e-07
alpha13t-15,2.8674097532960443e-06
alpha13t-14,1.7161837842932267e-06
alpha13t-13,3.0500882395112933e-06
alpha13t-12,2.8696145469727983e-06
alpha13t-11,2.8841983303532906e-06
alpha13t-10,8.265785673512268e-07
alpha13t-1,0.015009368166093814
alpha13t,0.010992746542493114
alpha139t-9,2.7180388662575855e-06
alpha139t-8,5.005067312135367e-06
alpha139t-7,1.489697793381279e-06
alpha139t-6,1.1184171080765179e-05
alpha139t-5,4.657290723106888e-06
alpha139t-4,3.184778979702863e-07
alpha139t-3,4.964839899026061e-05
alpha139t-20,3.5575476502250224e-06
alpha139t-2,1.929833572989038e-05
alpha139t-19,4.619491865388857e-07
alpha139t-18,1.1528092096289098e-05
alpha139t-17,2.133208817808007e-05
alpha139t-16,1.1025142711406289e-06
alpha139t-15,7.452516821584197e-06
alpha139t-14,3.28198050977658e-05
alpha139t-13,1.688315388617586e-05
alpha139t-12,5.123035632263206e-06
alpha139t-11,1.2121625795289054e-07
alpha139t-10,1.0628157626764748e-05
alpha139t-1,3.855554324321116e-05
alpha139t,2.316712753207228e-05
alpha136t-9,1.7153030606522474e-05
alpha136t-8,9.250877962169195e-07
alpha136t-7,1.0196296136441707e-05
alpha136t-6,1.3639916582603832e-06
alpha136t-5,8.111708731636591e-06
alpha136t-4,1.211182333568842e-05
alpha136t-3,0.00014058445033693676
alpha136t-20,8.863081360928133e-07
alpha136t-2,1.6020746153116336e-05
alpha136t-19,1.3116291264545353e-06
alpha136t-18,6.179832433490559e-05
alpha136t-17,1.0092863674126895e-06
alpha136t-16,1.4098771999430855e-06
alpha136t-15,5.522663664890178e-06
alpha136t-14,5.169132639939126e-06
alpha136t-13,5.43180014651855e-07
alpha136t-12,1.2502874668596816e-05
alpha136t-11,4.786576027726876e-06
alpha136t-10,0.00010319228263486936
alpha136t-1,2.4868388498204838e-05
alpha136t,3.07890910878336e-05
alpha135t-9,1.1703994472788573e-06
alpha135t-8,0.0
alpha135t-7,2.3680965665541528e-07
alpha135t-6,3.355566830483798e-07
alpha135t-5,1.7808710939252062e-07
alpha135t-4,7.905288104718808e-07
alpha135t-3,0.0
alpha135t-20,2.009223698222571e-07
alpha135t-2,1.8249290064626406e-06
alpha135t-19,1.9350710246510543e-06
alpha135t-18,2.5915947544832494e-06
alpha135t-17,4.277179119506305e-07
alpha135t-16,7.444613910344712e-07
alpha135t-15,1.7078977478212825e-06
alpha135t-14,1.1709848089635533e-07
alpha135t-13,5.243791925025843e-06
alpha135t-12,8.460175112976661e-08
alpha135t-11,0.0
alpha135t-10,1.1706953075893436e-06
alpha135t-1,6.735452872080859e-08
alpha135t,0.0
alpha134t-9,2.9038131129263324e-06
alpha134t-8,2.9890222380005452e-05
alpha134t-7,1.5237422925216528e-07
alpha134t-6,4.783871409168095e-07
alpha134t-5,0.0003257830140355823
alpha134t-4,2.007931665565866e-06
alpha134t-3,8.294576844076302e-07
alpha134t-20,0.0
alpha134t-2,3.2730469610043718e-06
alpha134t-19,0.00013662790116201405
alpha134t-18,0.0
alpha134t-17,7.026109171504917e-08
alpha134t-16,4.87490069592598e-06
alpha134t-15,1.4530291008191548e-06
alpha134t-14,1.6498902595564543e-05
alpha134t-13,2.6394177436015096e-06
alpha134t-12,1.1448511106186832e-06
alpha134t-11,1.616992294508953e-07
alpha134t-10,9.413271922395506e-06
alpha134t-1,0.0
alpha134t,9.968596773628159e-05
alpha129t-9,1.181111365926951e-06
alpha129t-8,2.9124311005693328e-06
alpha129t-7,0.0
alpha129t-6,1.5700199808806384e-05
alpha129t-5,5.343270783335607e-07
alpha129t-4,6.299206226022692e-07
alpha129t-3,6.740219513676311e-06
alpha129t-20,3.651649773358868e-06
alpha129t-2,0.0
alpha129t-19,9.644678246880435e-08
alpha129t-18,6.680169847048269e-07
alpha129t-17,3.8770895680221965e-06
alpha129t-16,2.2187246472493434e-06
alpha129t-15,0.00013850988923451858
alpha129t-14,0.0
alpha129t-13,5.85110872985698e-08
alpha129t-12,3.750082383970191e-06
alpha129t-11,2.9314997840780552e-06
alpha129t-10,1.7989496949763406e-07
alpha129t-1,1.37619532765076e-05
alpha129t,2.0863569663993688e-05
alpha126t-9,2.795468264764631e-07
alpha126t-8,4.2006282243450973e-07
alpha126t-7,6.929967122277142e-05
alpha126t-6,5.665798788138459e-06
alpha126t-5,0.00010799681850925162
alpha126t-4,2.469044485120034e-05
alpha126t-3,5.0430029917033725e-05
alpha126t-20,1.689452141447103e-07
alpha126t-2,0.0005584795746845393
alpha126t-19,2.5059183311578496e-07
alpha126t-18,2.7422844677293844e-06
alpha126t-17,9.880765132105038e-06
alpha126t-16,1.5768900154989937e-05
alpha126t-15,1.537903272271695e-05
alpha126t-14,6.835542449843882e-07
alpha126t-13,0.0
alpha126t-12,5.999130204796591e-07
alpha126t-11,1.8816109762679678e-07
alpha126t-10,7.510986132800681e-06
alpha126t-1,4.974676222584073e-05
alpha126t,5.071886437974038e-05
alpha124t-9,1.1163932572061969e-05
alpha124t-8,3.359578432743928e-05
alpha124t-7,5.479685265791257e-05
alpha124t-6,3.7556838561987484e-06
alpha124t-5,0.00014623985326769705
alpha124t-4,0.00037765788118462033
alpha124t-3,5.306902721086501e-06
alpha124t-20,6.040283668714938e-05
alpha124t-2,6.892123833324199e-06
alpha124t-19,7.50121393584638e-07
alpha124t-18,9.980998371653964e-06
alpha124t-17,1.64483003937573e-06
alpha124t-16,8.712932177842067e-07
alpha124t-15,2.757233315531158e-06
alpha124t-14,4.507625275944827e-07
alpha124t-13,8.564284149466356e-05
alpha124t-12,1.4415666112636255e-05
alpha124t-11,0.0
alpha124t-10,1.5385862461981616e-05
alpha124t-1,2.6576742409059953e-05
alpha124t,4.4116997732435715e-05
alpha122t-9,3.0902580284838606e-07
alpha122t-8,3.13947425269797e-06
alpha122t-7,1.1456890083782205e-07
alpha122t-6,6.011380111675075e-07
alpha122t-5,8.11597741793902e-06
alpha122t-4,4.038405109910314e-06
alpha122t-3,0.0
alpha122t-20,9.040339654061841e-07
alpha122t-2,4.021356719457653e-06
alpha122t-19,0.0003921279154741169
alpha122t-18,2.8541125075299164e-07
alpha122t-17,0.0
alpha122t-16,0.0
alpha122t-15,0.0
alpha122t-14,4.229464396431319e-07
alpha122t-13,1.0903293526251268e-06
alpha122t-12,7.864281304625313e-07
alpha122t-11,0.0
alpha122t-10,0.0
alpha122t-1,6.202485601862999e-06
alpha122t,8.781334698762178e-05
alpha11t-9,1.6252956134319314e-07
alpha11t-8,1.4324175771377595e-05
alpha11t-7,4.213894088200864e-05
alpha11t-6,0.0
alpha11t-5,5.948496737907904e-06
alpha11t-4,7.551646267887032e-07
alpha11t-3,2.753849903930271e-07
alpha11t-20,5.28312230462886e-05
alpha11t-2,7.261258521189723e-07
alpha11t-19,0.000145302261562918
alpha11t-18,1.4085028125532998e-05
alpha11t-17,4.599642920523759e-06
alpha11t-16,5.022380494822236e-05
alpha11t-15,4.511906103934859e-07
alpha11t-14,3.2819408222655764e-05
alpha11t-13,1.594755472504299e-05
alpha11t-12,6.3228156103316874e-06
alpha11t-11,8.911693865353378e-06
alpha11t-10,7.420200799545864e-06
alpha11t-1,1.4826066761831574e-06
alpha11t,2.6425174057016898e-06
alpha118t-9,4.886815441991931e-06
alpha118t-8,2.5264264590421435e-05
alpha118t-7,0.0
alpha118t-6,1.7466047798282825e-07
alpha118t-5,7.225638964897021e-07
alpha118t-4,2.3743311214051744e-06
alpha118t-3,2.445635514206032e-07
alpha118t-20,4.117805607834376e-05
alpha118t-2,2.0471035496663e-06
alpha118t-19,8.64868034434122e-06
alpha118t-18,1.4686001702052448e-06
alpha118t-17,7.096839295146782e-05
alpha118t-16,0.0
alpha118t-15,0.0
alpha118t-14,6.088886326121703e-06
alpha118t-13,1.1909576929454492e-06
alpha118t-12,6.235426779482671e-06
alpha118t-11,5.414805191801884e-06
alpha118t-10,1.762952035180818e-07
alpha118t-1,4.059647459554528e-06
alpha118t,0.0002937370715641694
alpha117t-9,0.0
alpha117t-8,6.340674578183356e-07
alpha117t-7,3.529951240746619e-06
alpha117t-6,2.836363248165674e-06
alpha117t-5,5.250317424156949e-06
alpha117t-4,2.6077064861024584e-06
alpha117t-3,2.5129047716293147e-06
alpha117t-20,1.5062966932279845e-06
alpha117t-2,3.4647679420992073e-06
alpha117t-19,3.3050687823549017e-06
alpha117t-18,9.387967174045605e-06
alpha117t-17,5.465710451460079e-05
alpha117t-16,1.1591251359204856e-05
alpha117t-15,2.7350494261066563e-06
alpha117t-14,1.2685954261561913e-06
alpha117t-13,6.524249770884719e-06
alpha117t-12,4.980348888997794e-05
alpha117t-11,4.0961355755780477e-07
alpha117t-10,8.966114920726071e-06
alpha117t-1,0.00045732422520508174
alpha117t,0.01094212509265573
alpha116t-9,9.543607151616897e-07
alpha116t-8,2.8480322334839163e-06
alpha116t-7,0.0
alpha116t-6,1.6983768942804392e-07
alpha116t-5,5.204428779225844e-07
alpha116t-4,2.043302005001388e-05
alpha116t-3,1.2169508093442811e-06
alpha116t-20,7.871246465300106e-07
alpha116t-2,1.0039276356938285e-05
alpha116t-19,3.941224760826282e-06
alpha116t-18,7.670119607434728e-07
alpha116t-17,7.779946684448472e-07
alpha116t-16,2.4509035692330893e-06
alpha116t-15,4.164910664013083e-06
alpha116t-14,0.0
alpha116t-13,0.0
alpha116t-12,8.033179394577586e-08
alpha116t-11,7.070084991955166e-06
alpha116t-10,2.374150504550456e-07
alpha116t-1,5.1502967236809766e-08
alpha116t,6.439098789026163e-06
alpha114t-9,1.5766732100848373e-05
alpha114t-8,6.946309599785466e-07
alpha114t-7,8.882021925671817e-07
alpha114t-6,2.091533509904742e-05
alpha114t-5,3.3650473968618047e-06
alpha114t-4,5.1298042200037485e-08
alpha114t-3,2.0898176354005298e-05
alpha114t-20,6.425936251215732e-07
alpha114t-2,1.6221351726811426e-05
alpha114t-19,1.0794198102429833e-06
alpha114t-18,0.0
alpha114t-17,3.843771443337196e-05
alpha114t-16,2.0295030252189327e-06
alpha114t-15,5.891443810469879e-05
alpha114t-14,0.0
alpha114t-13,4.113796276453488e-07
alpha114t-12,0.00023585561147564804
alpha114t-11,0.0
alpha114t-10,2.5879759142508117e-05
alpha114t-1,1.1643651042832965e-05
alpha114t,0.0
alpha113t-9,6.504147091566481e-05
alpha113t-8,1.4426865801271914e-07
alpha113t-7,1.5347257807287082e-05
alpha113t-6,7.965743513241309e-05
alpha113t-5,0.0001340794650800046
alpha113t-4,3.5842110798074735e-05
alpha113t-3,1.2933142971990725e-05
alpha113t-20,1.2224235622229281e-06
alpha113t-2,6.534813969192996e-06
alpha113t-19,3.302663375208791e-05
alpha113t-18,1.9608161113584607e-05
alpha113t-17,1.6614337823913748e-06
alpha113t-16,1.4497036401953526e-05
alpha113t-15,2.1806208060434928e-07
alpha113t-14,1.9996841560980157e-05
alpha113t-13,1.1339692152225838e-05
alpha113t-12,2.2504662692804556e-05
alpha113t-11,5.778288060635044e-06
alpha113t-10,1.3279517199979112e-06
alpha113t-1,3.641840381248775e-07
alpha113t,4.463548551229269e-06
alpha112t-9,0.0
alpha112t-8,0.0
alpha112t-7,1.0795882938548862e-07
alpha112t-6,0.0
alpha112t-5,5.7072294732476545e-06
alpha112t-4,0.0005808908591804692
alpha112t-3,8.99432203270908e-08
alpha112t-20,0.0
alpha112t-2,3.8518829571413e-06
alpha112t-19,2.2009397828318428e-07
alpha112t-18,2.6649715196394506e-06
alpha112t-17,9.717189332563826e-06
alpha112t-16,0.0001142504146065334
alpha112t-15,0.0
alpha112t-14,0.0
alpha112t-13,5.3374666264781586e-06
alpha112t-12,8.590271863786129e-07
alpha112t-11,2.2247675898990747e-05
alpha112t-10,1.6427762584779642e-05
alpha112t-1,1.0412995403828082e-07
alpha112t,1.1452325027622194e-07
alpha111t-9,3.268815284834177e-05
alpha111t-8,2.3172874924663862e-07
alpha111t-7,2.915316835113194e-05
alpha111t-6,1.0336250962078525e-06
alpha111t-5,3.250243446948897e-05
alpha111t-4,1.617633847122827e-07
alpha111t-3,0.0
alpha111t-20,1.2106149533795436e-06
alpha111t-2,2.7653337939947907e-06
alpha111t-19,6.27977592472403e-05
alpha111t-18,4.220530232116036e-06
alpha111t-17,0.0002776080588295727
alpha111t-16,7.045877352425422e-05
alpha111t-15,2.3060714196840326e-05
alpha111t-14,2.9131102787385538e-06
alpha111t-13,5.689647283863701e-06
alpha111t-12,1.800616382465588e-06
alpha111t-11,0.0
alpha111t-10,3.610414444435515e-06
alpha111t-1,4.940524530451075e-05
alpha111t,3.0026591054782186e-06
alpha109t-9,7.13571768415084e-06
alpha109t-8,2.264727330636585e-07
alpha109t-7,8.282898807202002e-05
alpha109t-6,1.055732311705356e-06
alpha109t-5,0.0
alpha109t-4,1.4113727737822184e-06
alpha109t-3,0.0005101629120967025
alpha109t-20,4.994342562221936e-05
alpha109t-2,0.00045366015190806755
alpha109t-19,0.0
alpha109t-18,0.0
alpha109t-17,1.9203599749497218e-07
alpha109t-16,6.608138387643482e-08
alpha109t-15,4.5342568988564935e-06
alpha109t-14,0.0
alpha109t-13,0.0
alpha109t-12,0.0
alpha109t-11,5.853158542776856e-06
alpha109t-10,0.0
alpha109t-1,7.363651672201762e-08
alpha109t,1.8012612271912366e-06
alpha106t-9,4.5963592199499484e-06
alpha106t-8,1.5186309912074429e-07
alpha106t-7,2.460370743764574e-06
alpha106t-6,0.0
alpha106t-5,2.117638804277946e-05
